draw,outcome,beta_fuel_lag0,beta_fuel_lag1,beta_fuel_lag2,beta_fuel_lag3,beta_fuel_lag4,beta_fuel_lag5,beta_fuel_lag6,phi_outcome_lag1,common_sample_start,common_sample_end,common_n,block_length
38,china_ppi_yoy_pct,15.004812968687375,4.618426021067658,6.643110435896519,2.9000844864638555,-2.2584359727733103,0.6791185344985213,1.0087632559226758,0.9407219127787023,2013-10,2026-06,114,6
38,china_cpi_yoy_pct,2.361319471933859,1.7544131948303021,0.1404715105970227,1.4328177811837968,-1.4111516957077916,-0.26175875814792776,-0.06446143539322186,0.9128263539874947,2013-10,2026-06,114,6
38,china_iav_yoy_pct,-4.097423210600606,-6.739337137610448,-5.061140363391171,6.054307390890301,1.7218280913039274,-2.4826111992513944,-8.994295502830361,0.6317189789730168,2013-10,2026-06,114,6
39,china_ppi_yoy_pct,12.918835085780076,1.9217308536498594,3.4305634977687154,-2.418472517171799,-4.843311041632702,2.0204515973481563,0.6641231950306243,0.9090351110582424,2013-10,2026-06,114,6
39,china_cpi_yoy_pct,2.5123172698974163,0.14228125456334262,1.806561007706255,-0.29789700798927954,-1.8298013911763138,1.308473950355999,-1.717088583727946,0.97677326104683,2013-10,2026-06,114,6
39,china_iav_yoy_pct,1.5990433014550045,-7.772678014802162,-3.947765628491857,2.786407705824906,8.257198695171473,-7.7278144364422605,0.21194583321966576,0.6297212560503824,2013-10,2026-06,114,6
40,china_ppi_yoy_pct,14.219786988141008,6.461742850673472,5.74847686129812,-0.002625418288632053,-0.07797454240836477,2.81480041156404,2.0690920861367714,0.9068291408598953,2013-10,2026-06,114,6
40,china_cpi_yoy_pct,3.2379787970938363,0.584684242259176,0.6372006423906049,1.2762336733295911,0.6937992800761631,0.11980546973006295,1.4366369181109384,0.9312932583857971,2013-10,2026-06,114,6
40,china_iav_yoy_pct,1.425545012963048,-14.680531840386884,-7.442199851173659,1.4444376960088472,10.669539259757318,-8.633174690897938,-1.4566237744605044,0.5889204034953194,2013-10,2026-06,114,6
41,china_ppi_yoy_pct,16.172168869995,3.061140100801779,2.3785432920829233,5.591705946470872,-2.4967750939069426,0.4030709463199782,3.770078270809574,0.927463830749491,2013-10,2026-06,114,6
41,china_cpi_yoy_pct,3.4660651358444072,0.9285976421041631,-0.3238409329057075,1.585624861563985,0.4488898127982154,-0.47762881937729873,0.5564085316988804,0.916565995720042,2013-10,2026-06,114,6
41,china_iav_yoy_pct,-4.136059597631359,-6.931003049447375,1.1655406023683135,-3.2761785628405304,7.626545283321884,-2.854327990259189,-10.996424295322367,0.648602180399587,2013-10,2026-06,114,6
42,china_ppi_yoy_pct,14.463091476668648,4.368635578626057,4.967220898757889,0.9401104579087747,0.05315567661069098,0.9438725603520495,0.3021084483913452,0.8938498553195576,2013-10,2026-06,114,6
42,china_cpi_yoy_pct,4.07865516679641,1.231497454079277,1.439945416625722,0.5720991902722616,-1.0721019951351476,-0.11778809857379213,-0.2407625363018355,0.9207573945747133,2013-10,2026-06,114,6
42,china_iav_yoy_pct,-1.8364723761658654,-7.7250322333624055,2.2762934490088464,-4.118328685327392,12.754438022387998,-5.75941318769326,-15.062648231846039,0.604982511970495,2013-10,2026-06,114,6
43,china_ppi_yoy_pct,12.747899938342997,4.5746783020448945,3.280230257378521,1.3299416058882834,4.961018217721363,2.557009637422609,3.6131490251697826,0.9295101314334433,2013-10,2026-06,114,6
43,china_cpi_yoy_pct,3.5611634032151667,1.523313858475165,-0.8259481629605494,0.6475735726960353,2.3272739662209516,1.599088342445385,-0.6283448020252611,0.9191124269782097,2013-10,2026-06,114,6
43,china_iav_yoy_pct,0.2841290299954433,-10.382127729300446,-6.725849849538187,-0.24029749307106796,6.042830788224043,-7.325874004199337,-7.952025773534445,0.5727973014011795,2013-10,2026-06,114,6
